"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Internal event: The Address Book hierarchy table has been rebuilt.","1162","0","16384","4","9","0","-9187343239835811840","515","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","1000","DC300153476.DC300153476-00.local","S-1-5-7","12/9/2025 6:40:34 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Processing","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The security of this directory server can be significantly enhanced by configuring the server to enforce  validation of Channel Binding Tokens received in LDAP bind requests sent over LDAPS connections. Even if  no clients are issuing LDAP bind requests over LDAPS, configuring the server to validate Channel Binding  Tokens will improve the security of this server. 
 
For more details and information on how to make this configuration change to the server, please see https://go.microsoft.com/fwlink/?linkid=2102405.","3041","0","32768","3","16","0","-9187343239835811840","514","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","1000","DC300153476.DC300153476-00.local","S-1-5-7","12/9/2025 6:40:34 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"LDAP Interface","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Internal event: Online Defragment Start succeeded. 
 
Duration in seconds:3600 
","3027","0","16384","4","6","0","-9187343239835811840","513","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","1000","DC300153476.DC300153476-00.local","S-1-5-7","12/9/2025 6:55:35 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Garbage Collection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Internal event: Online Defragment Stop invoked but defrag was not running.","3033","0","16384","4","6","0","-9187343239835811840","512","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","1000","DC300153476.DC300153476-00.local","S-1-5-7","12/9/2025 6:55:35 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Garbage Collection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"NTDS (836,D,0) NTDSA: Online defragmentation has completed a full pass on database 'C:\Windows\NTDS\ntds.dit', freeing 0 pages. This pass started on 12/9/2025 and ran for a total of 0 seconds, requiring 1 invocations over 1 days. Since the database was created it has been fully defragmented 68 times.","701","0","0","4","10","0","36028797018963968","511","NTDS ISAM",,"Directory Service","0","0","DC300153476.DC300153476-00.local",,"12/9/2025 6:55:35 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Performance","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"NTDS (836,D,0) NTDSA: Online defragmentation is beginning a full pass on database 'C:\Windows\NTDS\ntds.dit'.","700","0","0","4","10","0","36028797018963968","510","NTDS ISAM",,"Directory Service","0","0","DC300153476.DC300153476-00.local",,"12/9/2025 6:55:35 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Performance","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Internal event: The Address Book hierarchy table has been rebuilt.","1162","0","16384","4","9","0","-9187343239835811840","509","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","1000","DC300153476.DC300153476-00.local","S-1-5-7","12/9/2025 6:40:35 AM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Processing","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Internal event: Online Defragment Start succeeded. 
 
Duration in seconds:3600 
","3027","0","16384","4","6","0","-9187343239835811840","508","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","1000","DC300153476.DC300153476-00.local","S-1-5-7","12/8/2025 6:55:36 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Garbage Collection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Internal event: Online Defragment Stop invoked but defrag was not running.","3033","0","16384","4","6","0","-9187343239835811840","507","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","1000","DC300153476.DC300153476-00.local","S-1-5-7","12/8/2025 6:55:36 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Garbage Collection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Active Directory Domain Services has located a global catalog in the following site. 
 
Global catalog:
\\DC300153476.DC300153476-00.local 
Site:
Default-First-Site-Name","1869","0","16384","4","18","0","-9187343239835811840","506","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","1000","DC300153476.DC300153476-00.local","S-1-5-7","12/8/2025 6:55:36 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Global Catalog","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"NTDS (836,D,0) NTDSA: Online defragmentation has completed a full pass on database 'C:\Windows\NTDS\ntds.dit', freeing 0 pages. This pass started on 12/8/2025 and ran for a total of 0 seconds, requiring 1 invocations over 1 days. Since the database was created it has been fully defragmented 67 times.","701","0","0","4","10","0","36028797018963968","505","NTDS ISAM",,"Directory Service","0","0","DC300153476.DC300153476-00.local",,"12/8/2025 6:55:37 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Performance","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"NTDS (836,D,0) NTDSA: Online defragmentation is beginning a full pass on database 'C:\Windows\NTDS\ntds.dit'.","700","0","0","4","10","0","36028797018963968","504","NTDS ISAM",,"Directory Service","0","0","DC300153476.DC300153476-00.local",,"12/8/2025 6:55:36 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Performance","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"NTDS (836,D,2) NTDSA: The database [C:\Windows\NTDS\temp.edb] format version is being held back to 8920 (0x22d8) due to application parameter setting of 0x22D8 (8920). Current default engine version: 9360 (0x2490).","330","0","0","4","1","0","36028797018963968","503","NTDS ISAM",,"Directory Service","0","0","DC300153476.DC300153476-00.local",,"12/8/2025 6:55:36 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Knowledge Consistency Checker","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"NTDS (836,D,50) NTDSA: The database engine attached a database (1, C:\Windows\NTDS\ntds.dit). (Time=0 seconds) 
 
Saved Cache: 0 0 
Additional Data: lgposAttach = 00000004:0837:0268,
dbv = 1568.20.0 (8920) 
 
Internal Timing Sequence: 
[1] 0.000018 +J(0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[2] 0.002353 -0.001007 (1) WT +J(0) +M(C:0K, Fs:21, WS:20K # 0K, PF:8K # 0K, P:8K)
[3] 0.022342 -0.008124 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:25, WS:92K # 0K, PF:144K # 0K, P:144K)
[4] 0.001629 +J(0)
[5] -
[6] -
[7] -
[8] 0.014917 -0.001573 (2) CM -0.001431 (2) WT +J(CM:2, PgRf:2, Rd:4/2, Dy:0/0, Lg:0/0) +M(C:32K, Fs:60, WS:232K # 0K, PF:236K # 0K, P:236K)
[9] 0.005252 -0.003941 (5) CM -0.003537 (5) WT +J(CM:5, PgRf:24, Rd:0/5, Dy:0/0, Lg:0/0) +M(C:-20K, Fs:32, WS:104K # 0K, PF:180K # 0K, P:180K)
[10] 0.004228 -0.003639 (4) CM -0.003203 (4) WT +J(CM:4, PgRf:40, Rd:0/4, Dy:0/0, Lg:0/0) +M(C:-4K, Fs:4, WS:4K # 0K, PF:60K # 0K, P:60K)
[11] 0.000976 -0.000917 (1) CM -0.000782 (1) WT +J(CM:1, PgRf:1, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:0K, Fs:1, WS:0K # 0K, PF:0K # 0K, P:0K)
[12] 0.000058 +J(CM:0, PgRf:48, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[13] 0.0 +J(0)
[14] 0.0 +J(0)
[15] 0.000006 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0).","326","0","0","4","1","0","36028797018963968","502","NTDS ISAM",,"Directory Service","0","0","DC300153476.DC300153476-00.local",,"12/8/2025 6:55:36 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Knowledge Consistency Checker","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"NTDS (836,D,50) NTDSA: The database [C:\Windows\NTDS\ntds.dit] format version is being held back to 8920 (0x22d8) due to application parameter setting of 0x22D8 (8920). Current default engine version: 9360 (0x2490).","330","0","0","4","1","0","36028797018963968","501","NTDS ISAM",,"Directory Service","0","0","DC300153476.DC300153476-00.local",,"12/8/2025 6:55:36 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Knowledge Consistency Checker","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"NTDS (836,D,0) NTDSA: The database engine started a new instance (0). (Time=0 seconds) 
 
Additional Data:
  
 
Internal Timing Sequence: 
[1] 0.002911 +J(0) +M(C:0K, Fs:146, WS:552K # 0K, PF:3372K # 360K, P:3372K)
[2] 0.000536 +J(0) +M(C:16K, Fs:80, WS:316K # 288K, PF:300K # 300K, P:300K)
[3] 0.002889 +J(0) +M(C:0K, Fs:6, WS:20K # 20K, PF:68K # 68K, P:68K)
[4] 0.042081 -0.001142 (1) WT +J(0) +M(C:0K, Fs:141, WS:488K # 488K, PF:7268K # 7268K, P:7268K)
[5] 0.000720 +J(0) +M(C:0K, Fs:7, WS:28K # 28K, PF:16K # 16K, P:16K)
[6] 0.006571 +J(0) +M(C:0K, Fs:17, WS:64K # 64K, PF:12K # 12K, P:12K)
[7] 0.042208 -0.028939 (21) WT +J(0) +M(C:0K, Fs:2575, WS:10280K # 10280K, PF:10260K # 10260K, P:10260K)
[8] -
[9] -
[10] -
[11] -
[12] -
[13] 0.054704 -0.036630 (22) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:10, WS:-10208K # 24K, PF:-10256K # 12K, P:-10256K)
[14] 0.000065 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:4K # 0K, P:4K)
[15] 0.001846 +J(0) +M(C:0K, Fs:719, WS:2868K # 0K, PF:68K # 0K, P:68K)
[16] 0.002900 -0.001059 (1) WT +J(0) +M(C:0K, Fs:3, WS:4K # 0K, PF:0K # 0K, P:0K).","105","0","0","4","1","0","36028797018963968","500","NTDS ISAM",,"Directory Service","0","0","DC300153476.DC300153476-00.local",,"12/8/2025 6:55:36 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Knowledge Consistency Checker","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"NTDS (836,P,98) NTDSA: The database engine (10.00.20348.0000) is starting a new instance (0).","102","0","0","4","1","0","36028797018963968","499","NTDS ISAM",,"Directory Service","0","0","DC300153476.DC300153476-00.local",,"12/8/2025 6:55:36 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Knowledge Consistency Checker","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"All problems preventing updates to the Active Directory Domain Services database have been cleared. New updates to the Active Directory Domain Services database are succeeding. The Net Logon service has restarted.","1394","0","16384","4","12","0","-9187343239835811840","498","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","1000","DC300153476.DC300153476-00.local","S-1-5-7","12/8/2025 6:41:06 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Service Control","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Microsoft Active Directory Domain Services startup complete","1000","0","16384","4","12","0","-9187343239835811840","497","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","1020","DC300153476.DC300153476-00.local","S-1-5-7","12/8/2025 6:40:36 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Service Control","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The security of this directory server can be significantly enhanced by configuring the server to enforce  validation of Channel Binding Tokens received in LDAP bind requests sent over LDAPS connections. Even if  no clients are issuing LDAP bind requests over LDAPS, configuring the server to validate Channel Binding  Tokens will improve the security of this server. 
 
For more details and information on how to make this configuration change to the server, please see https://go.microsoft.com/fwlink/?linkid=2102405.","3041","0","32768","3","16","0","-9187343239835811840","496","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","1020","DC300153476.DC300153476-00.local","S-1-5-7","12/8/2025 6:40:36 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"LDAP Interface","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The security of this directory server can be significantly enhanced by configuring the server to reject SASL (Negotiate, Kerberos, NTLM, or Digest) LDAP binds that do not request signing (integrity verification) and LDAP simple binds that are performed on a clear text (non-SSL/TLS-encrypted) connection.  Even if no clients are using such binds, configuring the server to reject them will improve the security of this server. 
 
Some clients may currently be relying on unsigned SASL binds or LDAP simple binds over a non-SSL/TLS connection, and will stop working if this configuration change is made.  To assist in identifying these clients, if such binds occur this directory server will log a summary event once every 24 hours indicating how many such binds occurred.  You are encouraged to configure those clients to not use such binds.  Once no such events are observed for an extended period, it is recommended that you configure the server to reject such binds. 
 
For more details and information on how to make this configuration change to the server, please see http://go.microsoft.com/fwlink/?LinkID=87923. 
 
You can enable additional logging to log an event each time a client makes such a bind, including information on which client made the bind.  To do so, please raise the setting for the ""LDAP Interface Events"" event logging category to level 2 or higher.","2886","0","32768","3","16","0","-9187343239835811840","495","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","1020","DC300153476.DC300153476-00.local","S-1-5-7","12/8/2025 6:40:36 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"LDAP Interface","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"This Active Directory Domain Services server does not support the ""Recycle Bin Feature"" optional feature.","2405","0","16384","4","7","0","-9187343239835811840","494","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","1000","DC300153476.DC300153476-00.local","S-1-5-7","12/8/2025 6:40:23 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Configuration","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"This Active Directory Domain Services server does not support the Recycle Bin. Deleted objects may be undeleted, however, when an object is undeleted, some attributes of that object may be lost.  Additionally, attributes of other objects that refer to the object being undeleted may also be lost.","2120","0","16384","4","7","0","-9187343239835811840","493","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","1000","DC300153476.DC300153476-00.local","S-1-5-7","12/8/2025 6:40:23 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Configuration","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"This Active Directory Domain Services server does not support the ""Privileged Access Management Feature"" optional feature.","2405","0","16384","4","7","0","-9187343239835811840","492","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","1000","DC300153476.DC300153476-00.local","S-1-5-7","12/8/2025 6:40:23 PM",,,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Configuration","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Read the msDS-GenerationId attribute of the Domain Controller's computer object. 
 
msDS-GenerationId attribute value:
6432165769652742052","2172","0","16384","4","7","0","-9187343239835811840","491","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","840","DC300153476.DC300153476-00.local","S-1-5-7","12/8/2025 6:40:23 PM","01a5c534-689c-0002-d4c5-a5019c68dc01",,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Configuration","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The DC is running on a supported hypervisor. VM Generation ID is detected. 
 
Current value of VM Generation ID: 6432165769652742052","2168","0","16384","4","7","0","-9187343239835811840","490","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","840","DC300153476.DC300153476-00.local","S-1-5-7","12/8/2025 6:40:23 PM","01a5c534-689c-0002-d4c5-a5019c68dc01",,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Configuration","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"This Active Directory Domain Services server is disabling support for the ""Privileged Access Management Feature"" optional feature.","2406","0","16384","4","7","0","-9187343239835811840","489","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","840","DC300153476.DC300153476-00.local","S-1-5-7","12/8/2025 6:40:23 PM","01a5c534-689c-0002-d4c5-a5019c68dc01",,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Configuration","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"This Active Directory Domain Services server is disabling support for the ""Recycle Bin Feature"" optional feature.","2406","0","16384","4","7","0","-9187343239835811840","488","Microsoft-Windows-ActiveDirectory_DomainService","0e8478c5-3605-4e8c-8497-1e730c959516","Directory Service","836","840","DC300153476.DC300153476-00.local","S-1-5-7","12/8/2025 6:40:23 PM","01a5c534-689c-0002-d4c5-a5019c68dc01",,"Directory Service","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"Internal Configuration","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
